Trddt,Agmtcd,Clsprc,Stprc,Opint,Basis,X,Index_num,dt,Spot,Basis_Adj,X_Adj,rf_1m,rf_2m,rf_3m,rf_6m
2011/6/22,IF1109,2920,2929.6,5380,11.42,1,1,86,2908.58,21.02,1,4.2704,3.5689,3.578,3.5949
2011/6/22,IF1112,2969.2,2977.4,723,60.62,1,1,177,2908.58,68.82,1,4.2704,3.5689,3.578,3.5949
2011/6/29,IF1107,3017.6,3015,28899,17.43,1,1,16,3000.17,14.83,1,3.1746,3.3864,3.4,3.4444
2011/6/29,IF1108,3028.8,3024,1539,28.63,1,1,51,3000.17,23.83,1,3.1746,3.3864,3.4,3.4444
2011/6/29,IF1109,3038.6,3036.6,4865,38.43,1,1,79,3000.17,36.43,1,3.1746,3.3864,3.4,3.4444
2011/6/29,IF1112,3092.8,3085.8,816,92.63,1,1,170,3000.17,85.63,1,3.1746,3.3864,3.4,3.4444
2011/7/6,IF1107,3114,3111.6,28605,0.29,1,1,9,3113.71,-2.11,-1,3.0324,3.2487,3.2592,3.2709
2011/7/6,IF1108,3126,3121.8,3402,12.29,1,1,44,3113.71,8.09,1,3.0324,3.2487,3.2592,3.2709
2011/7/6,IF1109,3138,3134.4,5296,24.29,1,1,72,3113.71,20.69,1,3.0324,3.2487,3.2592,3.2709
2011/7/6,IF1112,3183.4,3181.2,871,69.69,1,1,163,3113.71,67.49,1,3.0324,3.2487,3.2592,3.2709
2011/7/13,IF1107,3108,3107.8,15410,1.75,1,1,2,3106.25,1.55,1,2.8069,3.1319,3.2,3.2763
2011/7/13,IF1108,3116.2,3114.8,13878,9.95,1,1,37,3106.25,8.55,1,2.8069,3.1319,3.2,3.2763
2011/7/13,IF1109,3122.2,3122.4,6067,15.95,1,1,65,3106.25,16.15,1,2.8069,3.1319,3.2,3.2763
2011/7/13,IF1112,3163.2,3162.8,832,56.95,1,1,156,3106.25,56.55,1,2.8069,3.1319,3.2,3.2763
2011/7/20,IF1108,3095.2,3099,30633,3.63,1,1,30,3091.57,7.43,1,3.5445,3.357,3.4429,3.5232
2011/7/20,IF1109,3108.4,3109.6,7637,16.83,1,1,58,3091.57,18.03,1,3.5445,3.357,3.4429,3.5232
2011/7/20,IF1112,3151.4,3153.6,1017,59.83,1,1,149,3091.57,62.03,1,3.5445,3.357,3.4429,3.5232
2011/7/20,IF1203,3198.6,3201.2,99,107.03,1,1,240,3091.57,109.63,1,3.5445,3.357,3.4429,3.5232
2011/7/27,IF1108,2994.2,2997.8,27650,-5.85,0,1,23,3000.05,-2.25,-1,3.256,3.2782,3.3951,3.6766
2011/7/27,IF1109,3007.8,3010,8486,7.75,1,1,51,3000.05,9.95,1,3.256,3.2782,3.3951,3.6766
2011/7/27,IF1112,3052.6,3054.4,1109,52.55,1,1,142,3000.05,54.35,1,3.256,3.2782,3.3951,3.6766
2011/7/27,IF1203,3097.6,3097.6,131,97.55,1,1,233,3000.05,97.55,1,3.256,3.2782,3.3951,3.6766
2011/8/3,IF1108,2960,2955.8,25674,5.13,1,1,16,2954.87,0.93,1,2.5465,3.1631,3.3228,3.61
2011/8/3,IF1109,2970,2967,8996,15.13,1,1,44,2954.87,12.13,1,2.5465,3.1631,3.3228,3.61
2011/8/3,IF1112,3009.4,3006.4,1330,54.53,1,1,135,2954.87,51.53,1,2.5465,3.1631,3.3228,3.61
2011/8/3,IF1203,3055,3056.6,160,100.13,1,1,226,2954.87,101.73,1,2.5465,3.1631,3.3228,3.61
2011/8/10,IF1108,2807.8,2815.4,19016,-16.32,0,1,9,2824.12,-8.72,-1,2.5816,3.0614,3.2268,3.4544
2011/8/10,IF1109,2817.8,2826,10577,-6.32,0,1,37,2824.12,1.88,1,2.5816,3.0614,3.2268,3.4544
2011/8/10,IF1112,2857,2860.4,1867,32.88,1,1,128,2824.12,36.28,1,2.5816,3.0614,3.2268,3.4544
2011/8/10,IF1203,2901.2,2905.6,241,77.08,1,1,219,2824.12,81.48,1,2.5816,3.0614,3.2268,3.4544
2011/8/17,IF1108,2883,2887,5332,-3.01,0,1,2,2886.01,0.99,1,2.5314,3.0037,3.2142,3.506
2011/8/17,IF1109,2890.6,2893.4,24053,4.59,1,1,30,2886.01,7.39,1,2.5314,3.0037,3.2142,3.506
2011/8/17,IF1112,2921.6,2923,2391,35.59,1,1,121,2886.01,36.99,1,2.5314,3.0037,3.2142,3.506
2011/8/17,IF1203,2975.8,2959.8,274,89.79,1,1,212,2886.01,73.79,1,2.5314,3.0037,3.2142,3.506
2011/8/24,IF1109,2800.4,2806,30176,-9.62,0,1,23,2810.02,-4.02,-1,2.9688,3.0817,3.2922,3.5442
2011/8/24,IF1110,2808.2,2813.8,945,-1.82,0,1,58,2810.02,3.78,1,2.9688,3.0817,3.2922,3.5442
2011/8/24,IF1112,2817,2825,2811,6.98,1,1,114,2810.02,14.98,1,2.9688,3.0817,3.2922,3.5442
2011/8/24,IF1203,2848,2853.6,354,37.98,1,1,205,2810.02,43.58,1,2.9688,3.0817,3.2922,3.5442
2011/8/31,IF1109,2846.8,2844.6,29469,0.02,1,1,16,2846.78,-2.18,-1,2.8843,3.3542,3.6175,3.8444
2011/8/31,IF1110,2852.8,2852.8,2606,6.02,1,1,51,2846.78,6.02,1,2.8843,3.3542,3.6175,3.8444
2011/8/31,IF1112,2865.6,2866.8,2726,18.82,1,1,107,2846.78,20.02,1,2.8843,3.3542,3.6175,3.8444
2011/8/31,IF1203,2899.4,2897.4,376,52.62,1,1,198,2846.78,50.62,1,2.8843,3.3542,3.6175,3.8444
2011/9/7,IF1109,2776,2774,33146,-3.09,0,1,9,2779.09,-5.09,-1,2.8557,3.4453,3.6189,3.7794
2011/9/7,IF1110,2781,2780.8,5428,1.91,1,1,44,2779.09,1.71,1,2.8557,3.4453,3.6189,3.7794
2011/9/7,IF1112,2792.6,2792.6,3411,13.51,1,1,100,2779.09,13.51,1,2.8557,3.4453,3.6189,3.7794
2011/9/7,IF1203,2828,2823,506,48.91,1,1,191,2779.09,43.91,1,2.8557,3.4453,3.6189,3.7794
2011/9/14,IF1109,2730.6,2720.6,16501,-2.51,0,1,2,2733.11,-12.51,-1,2.643,3.2576,3.5444,3.7889
2011/9/14,IF1110,2736.2,2726,17848,3.09,1,1,37,2733.11,-7.11,-1,2.643,3.2576,3.5444,3.7889
2011/9/14,IF1112,2746.6,2738.4,3868,13.49,1,1,93,2733.11,5.29,1,2.643,3.2576,3.5444,3.7889
2011/9/14,IF1203,2768.8,2757.4,731,35.69,1,1,184,2733.11,24.29,1,2.643,3.2576,3.5444,3.7889
2011/9/21,IF1110,2765.4,2772.6,34448,-5.61,0,1,30,2771.01,1.59,1,3.0635,3.3154,3.5368,3.8443
2011/9/21,IF1111,2771.2,2777.6,1211,0.19,1,1,58,2771.01,6.59,1,3.0635,3.3154,3.5368,3.8443
2011/9/21,IF1112,2781.6,2787.8,4360,10.59,1,1,86,2771.01,16.79,1,3.0635,3.3154,3.5368,3.8443
2011/9/21,IF1203,2801.4,2807.4,921,30.39,1,1,177,2771.01,36.39,1,3.0635,3.3154,3.5368,3.8443
2011/9/28,IF1110,2618.6,2613.2,30460,8.01,1,1,23,2610.59,2.61,1,3.1657,3.2498,3.4301,3.5232
2011/9/28,IF1111,2623.8,2617.2,2256,13.21,1,1,51,2610.59,6.61,1,3.1657,3.2498,3.4301,3.5232
2011/9/28,IF1112,2625.4,2620.8,4810,14.81,1,1,79,2610.59,10.21,1,3.1657,3.2498,3.4301,3.5232
2011/9/28,IF1203,2647,2642,1075,36.41,1,1,170,2610.59,31.41,1,3.1657,3.2498,3.4301,3.5232
2011/10/12,IF1110,2635.2,2640.8,31116,-9.56,0,1,9,2644.76,-3.96,-1,2.7478,3.1364,3.196,3.204
2011/10/12,IF1111,2641.2,2645.6,6408,-3.56,0,1,37,2644.76,0.84,1,2.7478,3.1364,3.196,3.204
2011/10/12,IF1112,2645.8,2649.8,5512,1.04,1,1,65,2644.76,5.04,1,2.7478,3.1364,3.196,3.204
2011/10/12,IF1203,2672,2674.2,1216,27.24,1,1,156,2644.76,29.44,1,2.7478,3.1364,3.196,3.204
2011/10/19,IF1110,2584.4,2587.4,8486,1.32,1,1,2,2583.08,4.32,1,2.6302,3.0188,3.0898,3.0983
2011/10/19,IF1111,2586,2588.8,24244,2.92,1,1,30,2583.08,5.72,1,2.6302,3.0188,3.0898,3.0983
2011/10/19,IF1112,2591.4,2594.6,5829,8.32,1,1,58,2583.08,11.52,1,2.6302,3.0188,3.0898,3.0983
2011/10/19,IF1203,2617.8,2622,1332,34.72,1,1,149,2583.08,38.92,1,2.6302,3.0188,3.0898,3.0983
2011/10/26,IF1111,2662.8,2663.4,33347,11.15,1,1,23,2651.65,11.75,1,3.0442,3.0824,3.1027,3.1129
2011/10/26,IF1112,2669.6,2669.4,6832,17.95,1,1,51,2651.65,17.75,1,3.0442,3.0824,3.1027,3.1129
2011/10/26,IF1203,2687.8,2684.4,1526,36.15,1,1,142,2651.65,32.75,1,3.0442,3.0824,3.1027,3.1129
2011/10/26,IF1206,2707.8,2705.6,203,56.15,1,1,233,2651.65,53.95,1,3.0442,3.0824,3.1027,3.1129
2011/11/2,IF1111,2777,2744,35339,34.61,1,1,16,2742.39,1.61,1,2.7669,3.0202,3.0459,3.0585
2011/11/2,IF1112,2783.6,2749.8,8066,41.21,1,1,44,2742.39,7.41,1,2.7669,3.0202,3.0459,3.0585
2011/11/2,IF1203,2805,2772.4,1855,62.61,1,1,135,2742.39,30.01,1,2.7669,3.0202,3.0459,3.0585
2011/11/2,IF1206,2818,2789.8,505,75.61,1,1,226,2742.39,47.41,1,2.7669,3.0202,3.0459,3.0585
2011/11/9,IF1111,2748,2745.6,34327,-3.65,0,1,9,2751.65,-6.05,-1,2.5082,2.5441,2.5499,2.6072
2011/11/9,IF1112,2755,2752.6,11706,3.35,1,1,37,2751.65,0.95,1,2.5082,2.5441,2.5499,2.6072
2011/11/9,IF1203,2777,2771.8,1981,25.35,1,1,128,2751.65,20.15,1,2.5082,2.5441,2.5499,2.6072
2011/11/9,IF1206,2793.2,2789.2,661,41.55,1,1,219,2751.65,37.55,1,2.5082,2.5441,2.5499,2.6072
2011/11/16,IF1111,2677,2668.2,10088,6.88,1,1,2,2670.12,-1.92,-1,2.3896,2.4929,2.5118,2.5213
2011/11/16,IF1112,2682.8,2672,27809,12.68,1,1,30,2670.12,1.88,1,2.3896,2.4929,2.5118,2.5213
2011/11/16,IF1203,2705,2694.6,2126,34.88,1,1,121,2670.12,24.48,1,2.3896,2.4929,2.5118,2.5213
2011/11/16,IF1206,2719.6,2709.6,801,49.48,1,1,212,2670.12,39.48,1,2.3896,2.4929,2.5118,2.5213
2011/11/23,IF1112,2586.4,2588.6,37977,2.39,1,1,23,2584.01,4.59,1,2.7625,2.6355,2.6458,2.6483
2011/11/23,IF1201,2591.4,2592.2,845,7.39,1,1,58,2584.01,8.19,1,2.7625,2.6355,2.6458,2.6483
2011/11/23,IF1203,2605.8,2608.8,2705,21.79,1,1,114,2584.01,24.79,1,2.7625,2.6355,2.6458,2.6483
2011/11/23,IF1206,2623.6,2626.2,821,39.59,1,1,205,2584.01,42.19,1,2.7625,2.6355,2.6458,2.6483
2011/11/30,IF1112,2528,2528,36211,6.48,1,1,16,2521.52,6.48,1,2.5867,2.7008,2.7057,2.703
2011/11/30,IF1201,2535.8,2535.2,2308,14.28,1,1,51,2521.52,13.68,1,2.5867,2.7008,2.7057,2.703
2011/11/30,IF1203,2548,2548.4,2844,26.48,1,1,107,2521.52,26.88,1,2.5867,2.7008,2.7057,2.703
2011/11/30,IF1206,2563,2565.4,950,41.48,1,1,198,2521.52,43.88,1,2.5867,2.7008,2.7057,2.703
2011/12/7,IF1112,2537.2,2531.6,37791,8.97,1,1,9,2528.23,3.37,1,2.2898,2.5767,2.5815,2.5829
2011/12/7,IF1201,2543.2,2537.8,5775,14.97,1,1,44,2528.23,9.57,1,2.2898,2.5767,2.5815,2.5829
2011/12/7,IF1203,2559,2554.6,3185,30.77,1,1,100,2528.23,26.37,1,2.2898,2.5767,2.5815,2.5829
2011/12/7,IF1206,2578.2,2575.4,1145,49.97,1,1,191,2528.23,47.17,1,2.2898,2.5767,2.5815,2.5829
2011/12/14,IF1112,2419,2418.2,25948,21.52,1,1,2,2397.48,20.72,1,2.4439,2.6075,2.614,2.5841
2011/12/14,IF1201,2425.2,2424,23988,27.72,1,1,37,2397.48,26.52,1,2.4439,2.6075,2.614,2.5841
2011/12/14,IF1203,2439.6,2438.4,4311,42.12,1,1,93,2397.48,40.92,1,2.4439,2.6075,2.614,2.5841
2011/12/14,IF1206,2456.2,2458.4,1591,58.72,1,1,184,2397.48,60.92,1,2.4439,2.6075,2.614,2.5841
2011/12/21,IF1201,2358.6,2357.4,41414,19.49,1,1,30,2339.11,18.29,1,2.3101,2.6475,2.6431,2.5922
2011/12/21,IF1202,2365,2363.4,1214,25.89,1,1,58,2339.11,24.29,1,2.3101,2.6475,2.6431,2.5922
2011/12/21,IF1203,2381,2381,5228,41.89,1,1,86,2339.11,41.89,1,2.3101,2.6475,2.6431,2.5922
2011/12/21,IF1206,2400.8,2401.2,2282,61.69,1,1,177,2339.11,62.09,1,2.3101,2.6475,2.6431,2.5922
2011/12/28,IF1201,2321.2,2319.8,43552,13.27,1,1,23,2307.93,11.87,1,2.5537,2.7257,2.7398,2.6428
2011/12/28,IF1202,2333.2,2332,2540,25.27,1,1,51,2307.93,24.07,1,2.5537,2.7257,2.7398,2.6428
2011/12/28,IF1203,2347.2,2347.2,5735,39.27,1,1,79,2307.93,39.27,1,2.5537,2.7257,2.7398,2.6428
2011/12/28,IF1206,2372.6,2367.6,2549,64.67,1,1,170,2307.93,59.67,1,2.5537,2.7257,2.7398,2.6428
2012/1/4,IF1201,2305.6,2313.4,41983,6.85,1,1,16,2298.75,14.65,1,2.5666,2.7381,2.7476,2.659
2012/1/4,IF1202,2316.6,2325.6,3272,17.85,1,1,44,2298.75,26.85,1,2.5666,2.7381,2.7476,2.659
2012/1/4,IF1203,2331.8,2341.2,6180,33.05,1,1,72,2298.75,42.45,1,2.5666,2.7381,2.7476,2.659
2012/1/4,IF1206,2352,2359.6,2673,53.25,1,1,163,2298.75,60.85,1,2.5666,2.7381,2.7476,2.659
2012/1/11,IF1201,2445.6,2453.4,37188,9.99,1,1,9,2435.61,17.79,1,2.4776,2.7395,2.74,2.7453
2012/1/11,IF1202,2455.2,2462.6,8398,19.59,1,1,37,2435.61,26.99,1,2.4776,2.7395,2.74,2.7453
2012/1/11,IF1203,2461.2,2469,6731,25.59,1,1,65,2435.61,33.39,1,2.4776,2.7395,2.74,2.7453
2012/1/11,IF1206,2481,2486,2719,45.39,1,1,156,2435.61,50.39,1,2.4776,2.7395,2.74,2.7453
2012/1/18,IF1201,2427.4,2427.2,6578,5.21,1,1,2,2422.19,5.01,1,3.8772,2.9351,2.8527,2.7978
2012/1/18,IF1202,2441.4,2443.6,36775,19.21,1,1,30,2422.19,21.41,1,3.8772,2.9351,2.8527,2.7978
2012/1/18,IF1203,2456.8,2459,8013,34.61,1,1,58,2422.19,36.81,1,3.8772,2.9351,2.8527,2.7978
2012/1/18,IF1206,2477,2478.6,2891,54.81,1,1,149,2422.19,56.41,1,3.8772,2.9351,2.8527,2.7978
2012/2/1,IF1202,2439.8,2439,38637,10.81,1,1,16,2428.99,10.01,1,2.5161,2.8983,2.9182,2.7364
2012/2/1,IF1203,2451.8,2451,10512,22.81,1,1,44,2428.99,22.01,1,2.5161,2.8983,2.9182,2.7364
2012/2/1,IF1206,2471.4,2473.4,3280,42.41,1,1,135,2428.99,44.41,1,2.5161,2.8983,2.9182,2.7364
2012/2/1,IF1209,2493.2,2497,369,64.21,1,1,233,2428.99,68.01,1,2.5161,2.8983,2.9182,2.7364
2012/2/8,IF1202,2536.4,2540.2,37218,8.16,1,1,9,2528.24,11.96,1,2.4174,3.0367,3.0619,2.7663
2012/2/8,IF1203,2546.6,2548.2,14569,18.36,1,1,37,2528.24,19.96,1,2.4174,3.0367,3.0619,2.7663
2012/2/8,IF1206,2568,2568.4,3590,39.76,1,1,128,2528.24,40.16,1,2.4174,3.0367,3.0619,2.7663
2012/2/8,IF1209,2586.8,2589.2,465,58.56,1,1,226,2528.24,60.96,1,2.4174,3.0367,3.0619,2.7663
2012/2/15,IF1202,2546.6,2542,7791,-3.01,0,1,2,2549.61,-7.61,-1,2.6207,3.0641,3.0654,2.9256
2012/2/15,IF1203,2558.6,2554.2,38227,8.99,1,1,30,2549.61,4.59,1,2.6207,3.0641,3.0654,2.9256
2012/2/15,IF1206,2582.4,2577.6,4298,32.79,1,1,121,2549.61,27.99,1,2.6207,3.0641,3.0654,2.9256
2012/2/15,IF1209,2609.4,2603.6,588,59.79,1,1,219,2549.61,53.99,1,2.6207,3.0641,3.0654,2.9256
2012/2/22,IF1203,2595.8,2592.8,44195,-1.68,0,1,23,2597.48,-4.68,-1,2.9492,2.9221,2.9211,2.9002
2012/2/22,IF1204,2608,2603.4,1812,10.52,1,1,58,2597.48,5.92,1,2.9492,2.9221,2.9211,2.9002
2012/2/22,IF1206,2626,2622.4,4998,28.52,1,1,114,2597.48,24.92,1,2.9492,2.9221,2.9211,2.9002
2012/2/22,IF1209,2652.2,2648.6,677,54.72,1,1,212,2597.48,51.12,1,2.9492,2.9221,2.9211,2.9002
2012/2/29,IF1203,2650.8,2652,47967,16.66,1,1,16,2634.14,17.86,1,2.3873,2.9723,2.9646,2.9202
2012/2/29,IF1204,2659.8,2660.6,4567,25.66,1,1,51,2634.14,26.46,1,2.3873,2.9723,2.9646,2.9202
2012/2/29,IF1206,2680.8,2683.2,5927,46.66,1,1,107,2634.14,49.06,1,2.3873,2.9723,2.9646,2.9202
2012/2/29,IF1209,2716,2716.8,1072,81.86,1,1,205,2634.14,82.66,1,2.3873,2.9723,2.9646,2.9202
2012/3/7,IF1203,2613,2615.2,45109,9.99,1,1,9,2603.01,12.19,1,2.3225,2.9068,2.8993,2.8583
2012/3/7,IF1204,2621.6,2623.8,7523,18.59,1,1,44,2603.01,20.79,1,2.3225,2.9068,2.8993,2.8583
2012/3/7,IF1206,2636.6,2639.4,5571,33.59,1,1,100,2603.01,36.39,1,2.3225,2.9068,2.8993,2.8583
2012/3/7,IF1209,2667.2,2669.2,976,64.19,1,1,198,2603.01,66.19,1,2.3225,2.9068,2.8993,2.8583
2012/3/14,IF1203,2613.8,2618.2,12961,8.69,1,1,2,2605.11,13.09,1,2.2987,2.8574,2.8593,2.821
2012/3/14,IF1204,2622,2629.2,37876,16.89,1,1,37,2605.11,24.09,1,2.2987,2.8574,2.8593,2.821
2012/3/14,IF1206,2643.6,2647.2,6167,38.49,1,1,93,2605.11,42.09,1,2.2987,2.8574,2.8593,2.821
2012/3/14,IF1209,2674.4,2680.2,1379,69.29,1,1,191,2605.11,75.09,1,2.2987,2.8574,2.8593,2.821
2012/3/21,IF1204,2601.6,2597.8,51628,13.81,1,1,30,2587.79,10.01,1,2.4355,2.833,2.8396,2.8316
2012/3/21,IF1205,2612.2,2609.6,1368,24.41,1,1,58,2587.79,21.81,1,2.4355,2.833,2.8396,2.8316
2012/3/21,IF1206,2625,2621.6,7434,37.21,1,1,86,2587.79,33.81,1,2.4355,2.833,2.8396,2.8316
2012/3/21,IF1209,2654.8,2652.2,1733,67.01,1,1,184,2587.79,64.41,1,2.4355,2.833,2.8396,2.8316
2012/3/28,IF1204,2493,2494.8,57628,18.1,1,1,23,2474.9,19.9,1,2.4673,2.823,2.8034,2.8228
2012/3/28,IF1205,2505,2506.6,2992,30.1,1,1,51,2474.9,31.7,1,2.4673,2.823,2.8034,2.8228
2012/3/28,IF1206,2516.2,2517.6,7835,41.3,1,1,79,2474.9,42.7,1,2.4673,2.823,2.8034,2.8228
2012/3/28,IF1209,2545.8,2548,2021,70.9,1,1,177,2474.9,73.1,1,2.4673,2.823,2.8034,2.8228
2012/4/11,IF1204,2521.4,2515.6,34564,1.364,1,1,9,2520.036,-4.436,-1,2.5584,2.7456,2.7569,2.7751
2012/4/11,IF1205,2532.6,2526.6,9682,12.564,1,1,37,2520.036,6.564,1,2.5584,2.7456,2.7569,2.7751
2012/4/11,IF1206,2544.2,2538.6,8392,24.164,1,1,65,2520.036,18.564,1,2.5584,2.7456,2.7569,2.7751
2012/4/11,IF1209,2574.2,2569.8,2585,54.164,1,1,163,2520.036,49.764,1,2.5584,2.7456,2.7569,2.7751
2012/4/18,IF1204,2593.4,2599.2,8578,-6.508,0,1,2,2599.908,-0.708,-1,2.5141,2.7493,2.7574,2.7614
2012/4/18,IF1205,2608,2612.8,41730,8.092,1,1,30,2599.908,12.892,1,2.5141,2.7493,2.7574,2.7614
2012/4/18,IF1206,2620,2624.2,10911,20.092,1,1,58,2599.908,24.292,1,2.5141,2.7493,2.7574,2.7614
2012/4/18,IF1209,2647.2,2652.6,3055,47.292,1,1,156,2599.908,52.692,1,2.5141,2.7493,2.7574,2.7614
2012/4/25,IF1205,2628.8,2628.2,44959,2.81,1,1,23,2625.99,2.21,1,2.6958,2.7521,2.7712,2.7814
2012/4/25,IF1206,2639.2,2639.2,13093,13.21,1,1,51,2625.99,13.21,1,2.6958,2.7521,2.7712,2.7814
2012/4/25,IF1209,2667.2,2667.2,3560,41.21,1,1,149,2625.99,41.21,1,2.6958,2.7521,2.7712,2.7814
2012/4/25,IF1212,2703.4,2703,391,77.41,1,1,240,2625.99,77.01,1,2.6958,2.7521,2.7712,2.7814
2012/5/2,IF1205,2686.8,2689.6,47635,3.313,1,1,16,2683.487,6.113,1,2.398,2.7093,2.7624,2.778
2012/5/2,IF1206,2697,2699.6,15125,13.513,1,1,44,2683.487,16.113,1,2.398,2.7093,2.7624,2.778
2012/5/2,IF1209,2721,2725,3987,37.513,1,1,142,2683.487,41.513,1,2.398,2.7093,2.7624,2.778
2012/5/2,IF1212,2751,2754.4,652,67.513,1,1,233,2683.487,70.913,1,2.398,2.7093,2.7624,2.778
2012/5/9,IF1205,2663.6,2665.4,44805,6.086,1,1,9,2657.514,7.886,1,2.146,2.6596,2.73,2.75
2012/5/9,IF1206,2670,2672.6,21637,12.486,1,1,37,2657.514,15.086,1,2.146,2.6596,2.73,2.75
2012/5/9,IF1209,2697.8,2700.8,4680,40.286,1,1,135,2657.514,43.286,1,2.146,2.6596,2.73,2.75
2012/5/9,IF1212,2732.8,2734.8,1063,75.286,1,1,226,2657.514,77.286,1,2.146,2.6596,2.73,2.75
2012/5/16,IF1205,2563.2,2568.4,14580,-11.447,0,1,2,2574.647,-6.247,-1,1.9001,2.4181,2.428,2.3679
2012/5/16,IF1206,2569,2572.8,41371,-5.647,0,1,30,2574.647,-1.847,-1,1.9001,2.4181,2.428,2.3679
2012/5/16,IF1209,2595.6,2598.6,5878,20.953,1,1,128,2574.647,23.953,1,1.9001,2.4181,2.428,2.3679
2012/5/16,IF1212,2627,2631.4,1094,52.353,1,1,219,2574.647,56.753,1,1.9001,2.4181,2.428,2.3679
2012/5/23,IF1206,2587.8,2587.8,47757,-29.069,0,1,23,2616.869,-29.069,-1,1.7849,2.2545,2.2556,2.2814
2012/5/23,IF1207,2591.6,2592.4,2878,-25.269,0,1,58,2616.869,-24.469,-1,1.7849,2.2545,2.2556,2.2814
2012/5/23,IF1209,2603,2604.8,6588,-13.869,0,1,121,2616.869,-12.069,-1,1.7849,2.2545,2.2556,2.2814
2012/5/23,IF1212,2630.4,2631.6,1397,13.531,1,1,212,2616.869,14.731,1,1.7849,2.2545,2.2556,2.2814
2012/5/30,IF1206,2632.4,2636.4,44121,-9.858,0,1,16,2642.258,-5.858,-1,1.7697,2.2022,2.2189,2.2134
2012/5/30,IF1207,2628,2631.6,10452,-14.258,0,1,51,2642.258,-10.658,-1,1.7697,2.2022,2.2189,2.2134
2012/5/30,IF1209,2637.8,2642.4,6496,-4.458,0,1,114,2642.258,0.142,1,1.7697,2.2022,2.2189,2.2134
2012/5/30,IF1212,2660,2662.2,1163,17.742,1,1,205,2642.258,19.942,1,1.7697,2.2022,2.2189,2.2134
2012/6/6,IF1206,2549,2547.4,38522,-8.401,0,1,9,2557.401,-10.001,-1,1.8494,2.1431,2.16,2.1624
2012/6/6,IF1207,2542.8,2540.8,17979,-14.601,0,1,44,2557.401,-16.601,-1,1.8494,2.1431,2.16,2.1624
2012/6/6,IF1209,2551.6,2548.8,6867,-5.801,0,1,107,2557.401,-8.601,-1,1.8494,2.1431,2.16,2.1624
2012/6/6,IF1212,2578,2575.2,1506,20.599,1,1,198,2557.401,17.799,1,1.8494,2.1431,2.16,2.1624
2012/6/13,IF1206,2568,2568.4,11285,-12.636,0,1,2,2580.636,-12.236,-1,1.8972,2.0486,2.0826,2.1115
2012/6/13,IF1207,2560.4,2561.4,41119,-20.236,0,1,37,2580.636,-19.236,-1,1.8972,2.0486,2.0826,2.1115
2012/6/13,IF1209,2570,2569.6,7438,-10.636,0,1,100,2580.636,-11.036,-1,1.8972,2.0486,2.0826,2.1115
2012/6/13,IF1212,2597.4,2596.4,1872,16.764,1,1,191,2580.636,15.764,1,1.8972,2.0486,2.0826,2.1115
2012/6/20,IF1207,2549,2555.2,53365,-3.611,0,1,30,2552.611,2.589,1,2.1437,2.0822,2.0856,2.1074
2012/6/20,IF1208,2551.8,2559,2203,-0.811,0,1,58,2552.611,6.389,1,2.1437,2.0822,2.0856,2.1074
2012/6/20,IF1209,2562,2566.8,8303,9.389,1,1,93,2552.611,14.189,1,2.1437,2.0822,2.0856,2.1074
2012/6/20,IF1212,2583.4,2588.6,1980,30.789,1,1,184,2552.611,35.989,1,2.1437,2.0822,2.0856,2.1074
2012/6/27,IF1207,2454.8,2454.8,57732,7.605,1,1,23,2447.195,7.605,1,2.2179,2.0818,2.111,2.1892
2012/6/27,IF1208,2457.6,2458.2,4061,10.405,1,1,51,2447.195,11.005,1,2.2179,2.0818,2.111,2.1892
2012/6/27,IF1209,2467,2467,9138,19.805,1,1,86,2447.195,19.805,1,2.2179,2.0818,2.111,2.1892
2012/6/27,IF1212,2493,2492.2,2467,45.805,1,1,177,2447.195,45.005,1,2.2179,2.0818,2.111,2.1892
2012/7/4,IF1207,2469.6,2467.8,57457,4.681,1,1,16,2464.919,2.881,1,1.8189,2.0524,2.1058,2.2099
2012/7/4,IF1208,2476.4,2475,6326,11.481,1,1,44,2464.919,10.081,1,1.8189,2.0524,2.1058,2.2099
2012/7/4,IF1209,2486,2485,11297,21.081,1,1,79,2464.919,20.081,1,1.8189,2.0524,2.1058,2.2099
2012/7/4,IF1212,2516,2514.4,2896,51.081,1,1,170,2464.919,49.481,1,1.8189,2.0524,2.1058,2.2099
2012/7/11,IF1207,2428.6,2426.4,56843,3.028,1,1,9,2425.572,0.828,1,1.5724,1.8766,1.9799,2.1328
2012/7/11,IF1208,2435.8,2433,12809,10.228,1,1,37,2425.572,7.428,1,1.5724,1.8766,1.9799,2.1328
2012/7/11,IF1209,2444.8,2442.2,13986,19.228,1,1,72,2425.572,16.628,1,1.5724,1.8766,1.9799,2.1328
2012/7/11,IF1212,2474.4,2470.6,3347,48.828,1,1,163,2425.572,45.028,1,1.5724,1.8766,1.9799,2.1328
2012/7/18,IF1207,2419.2,2411.4,23135,4.865,1,1,2,2414.335,-2.935,-1,1.8839,1.8893,2.0567,2.1466
2012/7/18,IF1208,2427.6,2419.8,44031,13.265,1,1,30,2414.335,5.465,1,1.8839,1.8893,2.0567,2.1466
2012/7/18,IF1209,2436.8,2427.4,16753,22.465,1,1,65,2414.335,13.065,1,1.8839,1.8893,2.0567,2.1466
2012/7/18,IF1212,2469.8,2461.2,3788,55.465,1,1,156,2414.335,46.865,1,1.8839,1.8893,2.0567,2.1466
